Ref,Guid,PricePointId,ProductReferenceCode,PercentDiscount
1695,0792b648-9735-4cb6-88ed-e94e1dbf543b,563f6010-fbf4-4474-bc7f-f35879f6b1ee,ToteBasic_18x18,0.3595
1697,fefff68a-5893-4cba-8cbc-8a59989fca54,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketFlannelfleece_20x25,0.84
1699,ecb82ee7-734f-489c-ae53-c28f95488ed5,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketFlannelfleece_30x40_PackOf3,0.78
1701,e57642fc-d991-471c-8976-3e6a9de048cc,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketFlannelfleece_50x60,0.6
1703,e0f13350-bcd8-45ba-9c74-bb30b7ff67f7,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketFlannelfleece_60x50,0.6
1705,fb29bdea-dc3e-45cc-a76a-64ebdaf07e05,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketSherpafleece_50x60,0.65
1707,f15a2ede-acf2-49e2-b442-cd60b846c065,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketSherpafleece_60x50,0.65
1709,f107a546-02a5-4b43-be7c-90925c6a4ee1,5d21e679-f8b2-495e-ac26-86aefbffc190,BoxedPuzzle_Board_7x5,0.64
1711,f4a4950a-8dda-404b-88d4-1abb07fc1849,5d21e679-f8b2-495e-ac26-86aefbffc190,Cal_Double_17x12,0.65
1713,fa82642f-0f43-4156-afe6-13a965c22779,5d21e679-f8b2-495e-ac26-86aefbffc190,Cal_WallSS_12x17,0.69
1715,e5c293d4-4252-4884-88a6-827d926bef4f,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_12x8_FloatFrameWhite,0.6
1717,e696c267-0cc0-4a4c-a803-c099eaa5e87b,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_16x20_FloatFrameBlack,0.51
1719,fb0c0c6b-c104-4bca-acda-b42cfb5dbfa9,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_16x24,0.55
1721,fe5dd9e8-360e-4881-a8a2-9ee3cfc2253b,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_16x24_FloatFrameBlack,0.52
1723,e81c1258-9356-4b46-a93c-459fbcd0b434,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_20x16_FloatFrameWalnutFlair,0.51
1725,e71975e3-b89c-4d48-b0da-eebd2667d208,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_20x16_FloatFrameWhite,0.51
1727,ee1d440a-2294-4b31-bdf1-8be90dd5d859,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_24x16_FloatFrameBlack,0.52
1729,f00db35f-f8fc-4a27-b006-233ed0ad247f,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_24x16_FloatFrameWalnutFlair,0.52
1731,e518f3f6-2b99-4750-b451-bd27e49e6a23,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_32x32,0.38
1733,f70ae881-32c9-434d-ba0e-b95815b0124c,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_32x48,0.38
1735,fad10323-7424-43e4-982c-2fd994a9f9f2,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_8x12_FloatFrameBlack,0.6
1737,eda6fe9a-757f-46f4-ad91-a6fafbf41e88,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_24x24,0.49
1739,f63b5541-27e0-4bcc-8645-e349cd8c1904,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_30x20,0.52
1741,eab8812f-2ae1-4c48-ac7a-61ff69e3cf36,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_8x12,0.6
1743,e88e77b1-25b2-4d4d-9c9d-c5572adbc39e,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleCluster_F18_22x22_P4,0.66
1745,ff65de02-e05d-443a-a6be-3587c79b6b54,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleCluster_F18_34x24_P4,0.62
1747,e06e630e-221c-495b-92c8-fa099dd70e60,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleCluster_F18_38x36_P4,0.6
1749,e9377c41-b438-4972-9f23-b24b4088672f,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleCluster_F18_40x52_P3,0.57
1751,ef58bf8b-70fb-4d54-ba21-e3b8195dc602,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleCluster_F18_84x30_P7,0.63
1753,e4cad665-6665-4a3f-b2a2-b39192126dfa,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleSplit_F18_50x50_P9,0.1
1755,f43a1adc-281a-43a9-83f2-c23769d37b44,5d21e679-f8b2-495e-ac26-86aefbffc190,Coaster_4x4_PackOf4,0.55
1757,eafb97c9-13fb-443c-b5d1-8d14b32383fb,5d21e679-f8b2-495e-ac26-86aefbffc190,Coaster_4x4_PackOf6,0.55
1759,f139e1e3-bc11-40b5-9038-a2c05246cab5,5d21e679-f8b2-495e-ac26-86aefbffc190,CushionPolyester_18x18,0.55
1761,f0184aee-7398-4d4a-a015-82e1c7d300e4,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_12x16_Black,0.43
1763,f240a546-19c0-440f-be9b-633baf68d79f,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_12x16_White,0.43
1765,df812a98-9ca4-426d-8520-837b0fe19ec3,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_12x8_White_PackOf3,0.55
1767,f1256482-38e7-4097-86ba-6f53198bfbd8,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_16x12_Black,0.43
1769,efd9b88e-49b0-42dd-a191-2ade2edba83c,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_16x23_White_PackOf3,0.55
1771,df2d9a2d-3037-4039-a558-c1c2f2cb30cc,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_23x16_Black_PackOf3,0.55
1773,fa2a2991-5a84-43ae-8cb3-4e75c2ea842d,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_23x16_Oak,0.44
1775,f431ddc9-d45d-4114-9db1-0e763f9db086,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_23x16_White_PackOf3,0.55
1777,f68887e6-e2c0-4662-b82f-8bc14e94c3f5,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_33x23_Black,0.44
1779,e2620188-9f2c-4661-a5bc-93e3929e9fbb,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_10x8_Black_PackOf12,0.64
1781,e1667da7-0fbb-4f0e-8da8-9b3b0bc8726b,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_10x8_Black_PackOf8,0.64
1783,dd36976d-b67c-4324-8d86-1cf123231f56,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_10x8_White,0.64
1785,ffb62283-40a2-4597-9082-61e05ab957b9,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_12x16_Black,0.64
1787,df968678-ba8d-4568-aab8-297bd44ee493,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_12x16_Black_PackOf4,0.64
1789,f1916c9b-7ec2-4119-91ab-a243345ccb27,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_8x8_Black_PackOf8,0.64
1791,fd78baaa-2eb3-4af5-a95e-aaccdca07b9b,5d21e679-f8b2-495e-ac26-86aefbffc190,Gadget_IphoneSilicon_iPhone11_Black,0.28
1793,f3774578-dfd1-4770-a9fb-b8f49da844a5,5d21e679-f8b2-495e-ac26-86aefbffc190,Gadget_IphoneSilicon_iPhone11Promax_Black,0.28
1795,e2da67f9-97cd-4f8f-98bd-9cf432989039,5d21e679-f8b2-495e-ac26-86aefbffc190,MagneticPrint_Square_2x2,0.28
1797,ff4ec7bf-8fc5-4e9d-8015-4e30a1514cd7,5d21e679-f8b2-495e-ac26-86aefbffc190,MagnetPolaroid_3x4_PackOf3,0.64
1799,ea4be99f-14d4-448d-aa8d-196ca5ff0417,5d21e679-f8b2-495e-ac26-86aefbffc190,MagnetSquare_2x2_PackOf18,0.64
1801,e38cc8f9-26ab-43fb-857c-202438e94374,5d21e679-f8b2-495e-ac26-86aefbffc190,MagnetSquare_3x3,0.28
1803,f49b9fd4-e417-44e5-9790-3f9f6b5eb59e,5d21e679-f8b2-495e-ac26-86aefbffc190,MagnetStrip_2x8,0.62
1805,ebc0bfe3-4cf0-4bda-af44-8a52d2d60313,5d21e679-f8b2-495e-ac26-86aefbffc190,MagnetStrip_2x8_PackOf6,0.64
1807,e4dabb8f-0ac8-43c0-848a-71353827a4ff,5d21e679-f8b2-495e-ac26-86aefbffc190,MetalPrintCluster3_10x7,0.72
1809,eb733816-ce94-4ebd-ac8d-78a7b29ad8f0,5d21e679-f8b2-495e-ac26-86aefbffc190,MetalPrintCluster3_12x12,0.8
1811,f3b31017-2046-4d82-9611-37b18dc402f6,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Basic_HandleInnerNavyBlue,0.64
1813,fbf70df3-652e-486e-8dd7-9f203b1f34d1,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Basic_HandleInnerPink,0.64
1815,fa4a8669-237f-4b7c-90f9-e8b2f57e5d1e,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Magic_Black_PackOf2,0.64
1817,f49434a9-99b9-484a-8d34-5fe45633d6ee,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_CailuxCover_8x6_Black_20pp,0.68
1819,fbd22a90-d778-40e7-86f1-d1f8a41c3423,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherCover_8x6_100pp,0.64
1821,e0fa116b-ede0-4eee-bfc5-3a46db8ad54a,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherCover_8x8_100pp,0.64
1823,ee31c1ee-8e72-46b5-abc0-bb517acc1df6,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_12x8_Black_30pp,0.64
1825,f1df6fab-8ede-47d8-a89b-82fa6b1ac55c,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_12x8_Blue_100pp,0.68
1827,de4c3248-2303-42d4-8209-83812b00f6da,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_12x8_Cream_20pp,0.64
1829,ea6e10ce-a552-46f7-ae57-295e1b984a8d,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_12x8_Purple_20pp,0.64
1831,fa646a55-16ea-4ed1-80c6-8fe8f9d93acf,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x6_Blue_100pp,0.64
1833,f401a606-cdde-43f5-8a64-1871decdc93e,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x6_Blue_30pp,0.64
1835,f483bb29-ff84-46a3-8883-f11d2c651c7c,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x6_Purple_30pp,0.64
1837,e3181e05-dfe3-4129-b336-72041e21fe28,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x8_Cream_40pp,0.64
1839,fee3d2b1-b109-4afe-b61f-341e42a013ca,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherValentina_12x8_Black_20pp,0.64
1841,f61359ec-ba9c-47d1-834f-fdef8abb2a9c,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherValentina_12x8_Black_50pp,0.64
1843,f8da22f9-a9bf-4f3f-9147-524aa74c8faf,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_12x8_100pp,0.64
1845,e586c0f3-2f60-403c-b9cd-7bade83f42dc,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_12x8_180pp,0.64
1847,f195dc5d-7d6e-4ad3-aa17-557a496fb14f,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_8x6_100pp,0.64
1849,f70f2af1-37e1-4d42-9b9a-3a94d4490989,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_8x6_120pp,0.64
1851,fef0d5f3-55de-4bb8-a260-83dfd8291f6a,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_8x6_20pp,0.71
1853,f77f4497-a33c-4942-ae02-576ac1dbde54,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_8x6_50pp,0.64
1855,e6b96b55-4f35-4675-ab48-31eab7f61717,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_8x8_120pp,0.64
1857,e84768bf-a340-47f0-87a9-510752764e34,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_8x8_20pp,0.57
1859,e654e929-5719-4eeb-b49b-a47395bcbfd8,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_AcrylicWinRect_12x8_Beige_20pp,0.68
1861,e54656a9-a36d-409c-8d22-2d55e60b8dab,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_AcrylicWinRect_12x8_Black_20pp,0.68
1863,e0c660d5-b99c-4724-8c29-f0063cafe17f,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_AcrylicWinRect_16x12_Gray_20pp,0.73
1865,e6308868-fd3e-493d-b853-c50b9a62239b,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_AcrylicWinSquare_12x8_Beige_20pp,0.68
1867,f181b304-ad3a-4101-bbcc-e11f3655f79f,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_CailuxCover_12x12_Black_20pp,0.73
1869,e42fd306-c01c-45fb-b7c0-1de71c13cb12,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_CailuxCover_12x8_Gray_20pp,0.73
1871,e046baa9-0430-4268-bc24-3a3bff9753d3,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_CailuxCover_16x12_Black_20pp,0.73
1873,ea3425b8-dcd4-43ac-ad9d-a4d5c26d3049,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_CailuxCover_16x12_Gray_20pp,0.73
1875,ff667029-021f-4d5d-9823-a2f815303cda,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_PhotoHardCover_12x8_20pp,0.52
1877,ef32a602-d75f-4871-9f9f-649f16e6d88c,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_PhotoHardCover_12x8_40pp,0.64
1879,e5cce1dc-f95a-4050-824a-b7eee7ac5a63,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_StdCailuxCover_8x8_Beige_20pp,0.73
1881,f36b7414-471d-4a75-8949-b68ac924a022,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_StdCailuxCover_8x8_Beige_30pp,0.73
1883,eca20e35-2ad7-4c0b-9285-fd9e8d9d7cdb,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_StdCailuxCover_8x8_Gray_30pp,0.73
1885,fcc6f6b0-7ea3-4b7e-a06f-215daaa29c0a,5d21e679-f8b2-495e-ac26-86aefbffc190,PBLayFlat_StdCailuxCover_8x8_Gray_40pp,0.73
1887,f0e31fe5-9096-4797-9e61-6575b72a42f7,5d21e679-f8b2-495e-ac26-86aefbffc190,PhotoTileCluster12_8x8,0.74
1889,f5ae8914-a0b7-44d4-8197-7e0a6c9b6a8d,5d21e679-f8b2-495e-ac26-86aefbffc190,PlacematMdf_12x9,0.55
1891,f38db41c-55a7-4c66-89e7-05587daf086a,5d21e679-f8b2-495e-ac26-86aefbffc190,Poster_20x30,0.28
1893,fa78fefe-8048-4ce1-9a2a-e15b5ebfbac6,5d21e679-f8b2-495e-ac26-86aefbffc190,Slate_Rect_8x8,0.66
1895,f21433fc-5e02-4c09-b0d1-b0664e6a4a01,5d21e679-f8b2-495e-ac26-86aefbffc190,Stat_DiarySpiralBoundSoftCover_5x8,0.1
1897,c95efd64-0026-4847-9eb6-a7289bf6e97c,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketFlannelfleece_80x60,0.55
1899,dc60d66e-bb59-4a94-acaa-c6028ff70d85,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketPolarfleece_80x60,0.66
1901,c597c861-6978-446b-83e2-97b7d6cb8b5f,5d21e679-f8b2-495e-ac26-86aefbffc190,BlanketSherpafleece_40x30,0.85
1903,d7c2150c-bdb9-44d5-954a-81e25181a30f,5d21e679-f8b2-495e-ac26-86aefbffc190,BoxedPuzzle_Board_11x8,0.6
1905,c86466cd-a5e6-4150-b198-d2a0967e16b6,5d21e679-f8b2-495e-ac26-86aefbffc190,BoxedPuzzle_Board_15x11_PackOf3,0.59
1907,c5c9bf55-84ad-4768-9268-231c55eda177,5d21e679-f8b2-495e-ac26-86aefbffc190,BoxedPuzzle_Board_18x13_PackOf3,0.55
1909,c903d039-dedb-4a3b-9d66-6ff551419f1e,5d21e679-f8b2-495e-ac26-86aefbffc190,Cal_Double_12x8,0.61
1911,d0cfb831-f61c-4189-808d-1bbab30ea554,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_10x10_FloatFrameWalnutFlair,0.51
1913,d50368d9-650c-4e58-94de-8843861453f8,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_12x8,0.55
1915,c3e2a81f-eeb6-41fb-9ddc-afe7e43e5edf,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_16x12_FloatFrameBlack,0.61
1917,ce2f1211-a4fb-49d7-a832-410aac0ad1e0,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_16x16,0.64
1919,c2bd3a10-454a-4f35-b97e-6f1961f411e0,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_24x24,0.59
1921,db1e084a-1a52-4ce1-ba8b-6e60adc99a53,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_48x24,0.55
1923,cbaa5a1f-1c9a-4483-beee-9572218105a8,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_8x12,0.55
1925,c911aaa1-4dd4-457c-bf1d-b4f3342888c5,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F18_8x8_FloatFrameBlack,0.78
1927,d230b2fc-c9cc-4954-9491-579ea145857f,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_10x8,0.59
1929,d858f305-fedf-4719-b142-7096616f2a8c,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_16x20,0.51
1931,cb814339-0127-44e4-ae21-2b690b7d6d20,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_20x20,0.52
1933,cadf7595-5d0e-4ec4-9705-30dd9cde2b75,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_20x24,0.52
1935,dccc1c9c-3085-46d8-b384-980ee95507c8,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_24x20,0.52
1937,d59a8f8c-4f28-4208-b631-45f8bd32606a,5d21e679-f8b2-495e-ac26-86aefbffc190,Canvas_F38_24x30,0.55
1939,d3f39e68-753f-45f7-bf9e-b0bf95aca0bd,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleCluster_F18_52x20_P3,0.64
1941,dcc180cd-228b-4044-917d-48e885b3bf45,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleCluster_F18_62x62_P9,0.64
1943,c3b41536-eeac-46c5-9865-fe4952aebca6,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasBundleCluster_F18_64x30_P3,0.63
1945,c4f9df53-1d7c-4b26-b3cd-fafc040758c9,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasCluster2_F18_8x8,0.64
1947,c760ca3a-a69d-45f9-b903-58cd6a43f5cc,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasCluster3_F18_20x16,0.64
1949,ceb27c4c-3d5e-436b-8866-c4bb1cc4be9e,5d21e679-f8b2-495e-ac26-86aefbffc190,CanvasCluster3_F18_40x30,0.64
1951,c87e857d-cdb7-4b80-a2b0-9a258db38c3f,5d21e679-f8b2-495e-ac26-86aefbffc190,DoubleSideBlanketFlannel_30x40,0.83
1953,c2c6947a-1aee-4593-b63f-9727f66f7adf,5d21e679-f8b2-495e-ac26-86aefbffc190,DoubleSideBlanketPolar_50x60,0.68
1955,c14c678f-0fff-4236-b0f4-71ba8d032464,5d21e679-f8b2-495e-ac26-86aefbffc190,DoubleSideBlanketPolar_60x50,0.68
1957,d9c81b59-0352-4d57-ac08-9ae6220ebccb,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_12x8_Oak,0.44
1959,cc7ecf16-9c66-41fe-a761-72d936835fd7,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_16x23_Black,0.44
1961,d2c4c633-1145-4963-89ba-55ef87d01ede,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_8x12_White,0.44
1963,d3975e10-2cec-4dd9-ad6b-5e4481e0b948,5d21e679-f8b2-495e-ac26-86aefbffc190,Frame_Wooden_8x6_Black_PackOf3,0.55
1965,c7c21474-6274-4a91-b7cc-95caebddee40,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_10x8_Black,0.64
1967,d7028156-e92b-481d-97a2-efc5da8c38a5,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_10x8_Black_PackOf4,0.64
1969,d2002ae3-ae3f-4a44-be02-1791f26298b4,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_12x12_Black_PackOf4,0.64
1971,c0f0513c-89ae-4d64-b528-818b20382348,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_12x16_White,0.64
1973,ce835a87-bc4b-40f0-a915-2ec95085c386,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_8x10_Black_PackOf4,0.64
1975,dc1136b7-d786-41db-90b8-ef6b34988024,5d21e679-f8b2-495e-ac26-86aefbffc190,FramedTile_8x8_Black_PackOf12,0.64
1977,dd29e852-b566-40b8-97e8-a94a7b9dc72b,5d21e679-f8b2-495e-ac26-86aefbffc190,Gadget_IphonePlastic_iPhone11_Black,0.28
1979,d7505520-a5f4-4c56-b2a1-a4282c03bf38,5d21e679-f8b2-495e-ac26-86aefbffc190,GreetingCard_Flat_7x5,0.55
1981,cee869e5-2740-43f4-8560-05484abef8f5,5d21e679-f8b2-495e-ac26-86aefbffc190,KeyRing_Circle,0.55
1983,cbce41b1-629a-4da2-a80e-6b7141a9a003,5d21e679-f8b2-495e-ac26-86aefbffc190,KeyRing_Heart,0.55
1985,c4838f99-7852-46ab-8c2c-c56af1892b5c,5d21e679-f8b2-495e-ac26-86aefbffc190,MagnetSquare_3x3_PackOf12,0.64
1987,c495e8cd-7170-4bd8-be58-7eefd64d2492,5d21e679-f8b2-495e-ac26-86aefbffc190,MetalPrint_14x11,0.68
1989,ca2541b2-0672-4329-bb4b-db6ebf8613c2,5d21e679-f8b2-495e-ac26-86aefbffc190,MetalPrintCluster6_10x10,0.77
1991,cf5c3d0d-005b-4e09-8d51-871add5a9857,5d21e679-f8b2-495e-ac26-86aefbffc190,MetalPrintCluster6_8x8,0.77
1993,cade4183-29b6-423b-b8f6-68cc4888f8ab,5d21e679-f8b2-495e-ac26-86aefbffc190,MetalPrintCluster9_8x8,0.77
1995,c7150c5d-0e18-49be-aa10-ad44e5d61f4d,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Basic_HandleInnerDarkGreen,0.64
1997,c13037b6-2035-4940-bc21-762aa9bd452e,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Basic_HandleInnerLightGreen,0.64
1999,d3c7d74b-1dc0-468e-aa45-e83b758f0a04,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Basic15oz_White_PackOf4,0.64
2001,d146be70-8efe-4a8b-b2c5-20acb52d1fe8,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Basic15oz_White_PackOf6,0.64
2003,cbda27de-030c-47bb-a144-4d26fe9d0755,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Magic_Black,0.64
2005,cb09cb23-c5d4-462c-a5e5-3ec1bbd4688c,5d21e679-f8b2-495e-ac26-86aefbffc190,Mug_Magic_Black_PackOf6,0.64
2007,c10ce8a4-dfa8-4c47-83b6-af7ad9e70ee2,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_CailuxCover_12x8_Black_20pp,0.64
2009,c3acdb1f-ca7d-4f9c-9d0f-3f0291e54146,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_CailuxCover_12x8_Gray_20pp,0.64
2011,d637c95a-9bcb-463a-9256-fb4a156eccf4,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherCover_8x6_60pp,0.64
2013,cd79ebd8-7e5a-44d0-a02a-cb59604efa04,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_12x8_Black_100pp,0.68
2015,c8e06d18-a3e6-4daa-a215-cf10d9757951,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_12x8_Blue_20pp,0.64
2017,c2f339b5-32cd-4863-a8cc-9c1dd482ffca,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x6_Black_50pp,0.64
2019,c08d8ab1-fb00-490e-939d-b6380170519b,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x6_Black_60pp,0.64
2021,c98e930a-86dd-431b-98e8-ed66f54da962,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x6_Blue_40pp,0.64
2023,c4a075a6-1522-4409-b79d-5c17b22d20ed,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x6_Purple_20pp,0.72
2025,cd12b2b9-e563-4700-9d79-7c4494e340db,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x6_Purple_60pp,0.64
2027,d03d8dd8-dcb4-418d-a98e-98911d6b5f44,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x8_Black_20pp,0.64
2029,cf99b0fa-53ba-4b84-b821-4a16e666d33b,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x8_Blue_20pp,0.64
2031,ca777451-cb1d-40c7-b33a-49caefea002a,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x8_Cream_100pp,0.64
2033,c605ae65-ccfb-422a-b34d-5adb489d5ac9,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x8_Purple_20pp,0.64
2035,c110041b-85c1-4478-bcb3-13152079275e,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_LeatherLorenzo_8x8_Purple_40pp,0.64
2037,cc2a2055-6f37-4426-8e85-81a740d51738,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_12x8_120pp,0.64
2039,cb3061a3-d591-4bf1-9a29-55077f36b215,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_12x8_160pp,0.64
2041,c48f5be9-a472-43a6-8094-5b2d4ea6e41e,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_12x8_200pp,0.64
2043,db2df765-1d3d-4c13-92f8-3420d8033c79,5d21e679-f8b2-495e-ac26-86aefbffc190,PB_PhotoHardCover_8x6_150pp,0.64
